t_rel,server,client_ip,gap_ms,tcp_rtt_ms,syn_ttl,syn_window,provider,protocol,country,ua_string
10570.009,us,ip_ecd80b8d7519b79f,53.855,40.439,51,65535,soax,socks5,ca,curl/8.5.0
10572.810,us,ip_ecd80b8d7519b79f,130.324,41.283,52,65535,soax,socks5,ca,curl/8.5.0
10576.175,us,ip_ecd80b8d7519b79f,44.837,40.378,52,65535,soax,socks5,ca,curl/8.5.0
10579.579,us,ip_ecd80b8d7519b79f,108.588,40.353,52,65535,soax,socks5,ca,curl/8.5.0
10582.534,us,ip_ecd80b8d7519b79f,80.942,41.787,48,65535,soax,socks5,ca,curl/8.5.0
10585.107,us,ip_ecd80b8d7519b79f,50.212,40.334,52,65535,soax,socks5,ca,curl/8.5.0
10587.673,us,ip_ecd80b8d7519b79f,44.781,42.004,51,65535,soax,socks5,ca,curl/8.5.0
10590.530,us,ip_ecd80b8d7519b79f,83.896,41.893,51,65535,soax,socks5,ca,curl/8.5.0
10593.042,us,ip_ecd80b8d7519b79f,98.763,40.464,52,65535,soax,socks5,ca,curl/8.5.0
10595.775,us,ip_ecd80b8d7519b79f,44.894,40.376,52,65535,soax,socks5,ca,curl/8.5.0
10598.960,us,ip_ecd80b8d7519b79f,49.357,40.437,51,65535,soax,socks5,ca,curl/8.5.0
10601.471,us,ip_ecd80b8d7519b79f,44.868,40.4,51,65535,soax,socks5,ca,curl/8.5.0
10604.081,us,ip_ecd80b8d7519b79f,47.931,42.535,52,65535,soax,socks5,ca,curl/8.5.0
10607.134,us,ip_ecd80b8d7519b79f,45.025,40.344,51,65535,soax,socks5,ca,curl/8.5.0
10610.151,us,ip_ecd80b8d7519b79f,62.751,37.405,52,65535,soax,socks5,ca,curl/8.5.0
10612.824,us,ip_ecd80b8d7519b79f,59.165,40.499,52,65535,soax,socks5,ca,curl/8.5.0
10615.305,us,ip_ecd80b8d7519b79f,50.129,40.374,52,65535,soax,socks5,ca,curl/8.5.0
10618.202,us,ip_ecd80b8d7519b79f,43.856,40.416,52,65535,soax,socks5,ca,curl/8.5.0
10621.478,us,ip_ecd80b8d7519b79f,45.108,40.164,52,65535,soax,socks5,ca,curl/8.5.0
10624.673,us,ip_ecd80b8d7519b79f,45.66,40.378,52,65535,soax,socks5,ca,curl/8.5.0
10627.573,us,ip_ecd80b8d7519b79f,44.934,40.217,52,65535,soax,socks5,ca,curl/8.5.0
10630.246,us,ip_ecd80b8d7519b79f,49.329,40.361,52,65535,soax,socks5,ca,curl/8.5.0
10633.384,us,ip_ecd80b8d7519b79f,90.008,35.864,52,65535,soax,socks5,ca,curl/8.5.0
10636.481,us,ip_ecd80b8d7519b79f,94.311,41.899,52,65535,soax,socks5,ca,curl/8.5.0
10639.548,us,ip_ecd80b8d7519b79f,86.023,36.004,52,65535,soax,socks5,ca,curl/8.5.0
10642.820,us,ip_ecd80b8d7519b79f,71.803,41.794,52,65535,soax,socks5,ca,curl/8.5.0
10645.792,us,ip_ecd80b8d7519b79f,80.758,40.42,51,65535,soax,socks5,ca,curl/8.5.0
10648.269,us,ip_ecd80b8d7519b79f,44.873,40.313,51,65535,soax,socks5,ca,curl/8.5.0
10651.546,us,ip_ecd80b8d7519b79f,67.519,35.76,51,65535,soax,socks5,mx,curl/8.5.0
10654.569,us,ip_ecd80b8d7519b79f,53.905,39.698,51,65535,soax,socks5,mx,curl/8.5.0
10657.180,us,ip_ecd80b8d7519b79f,49.307,40.358,51,65535,soax,socks5,mx,curl/8.5.0
10660.393,us,ip_ecd80b8d7519b79f,44.914,40.353,51,65535,soax,socks5,mx,curl/8.5.0
10663.618,us,ip_ecd80b8d7519b79f,49.048,49.544,51,65535,soax,socks5,mx,curl/8.5.0
10666.572,us,ip_ecd80b8d7519b79f,47.904,43.348,51,65535,soax,socks5,mx,curl/8.5.0
10669.869,us,ip_ecd80b8d7519b79f,49.398,41.225,52,65535,soax,socks5,mx,curl/8.5.0
10672.793,us,ip_ecd80b8d7519b79f,44.767,45.043,52,65535,soax,socks5,mx,curl/8.5.0
10676.112,us,ip_ecd80b8d7519b79f,76.101,47.588,52,65535,soax,socks5,mx,curl/8.5.0
10679.342,us,ip_ecd80b8d7519b79f,44.88,41.079,52,65535,soax,socks5,mx,curl/8.5.0
10682.111,us,ip_ecd80b8d7519b79f,44.869,40.344,52,65535,soax,socks5,mx,curl/8.5.0
10685.283,us,ip_ecd80b8d7519b79f,44.456,44.651,51,65535,soax,socks5,mx,curl/8.5.0
10688.010,us,ip_ecd80b8d7519b79f,47.546,40.636,47,65535,soax,socks5,mx,curl/8.5.0
10691.388,us,ip_ecd80b8d7519b79f,44.976,40.546,51,65535,soax,socks5,mx,curl/8.5.0
10694.292,us,ip_ecd80b8d7519b79f,44.89,46.548,51,65535,soax,socks5,mx,curl/8.5.0
10697.450,us,ip_ecd80b8d7519b79f,75.512,40.39,48,65535,soax,socks5,mx,curl/8.5.0
10700.694,us,ip_ecd80b8d7519b79f,90.458,40.221,52,65535,soax,socks5,mx,curl/8.5.0
10703.797,us,ip_ecd80b8d7519b79f,45.688,40.767,52,65535,soax,socks5,mx,curl/8.5.0
10706.565,us,ip_ecd80b8d7519b79f,89.866,40.367,51,65535,soax,socks5,mx,curl/8.5.0
10709.809,us,ip_ecd80b8d7519b79f,103.284,35.222,48,65535,soax,socks5,mx,curl/8.5.0
10712.508,us,ip_ecd80b8d7519b79f,53.792,40.394,51,65535,soax,socks5,mx,curl/8.5.0
10715.760,us,ip_ecd80b8d7519b79f,50.064,40.336,48,65535,soax,socks5,mx,curl/8.5.0
10718.472,us,ip_ecd80b8d7519b79f,44.919,40.331,51,65535,soax,socks5,mx,curl/8.5.0
10721.032,us,ip_ecd80b8d7519b79f,40.336,40.371,51,65535,soax,socks5,mx,curl/8.5.0
10723.991,us,ip_ecd80b8d7519b79f,44.948,40.233,51,65535,soax,socks5,mx,curl/8.5.0
10726.951,us,ip_ecd80b8d7519b79f,94.838,39.05,51,65535,soax,socks5,mx,curl/8.5.0
10730.056,us,ip_ecd80b8d7519b79f,44.873,39.505,52,65535,soax,socks5,mx,curl/8.5.0
10733.106,us,ip_ecd80b8d7519b79f,49.167,44.999,52,65535,soax,socks5,mx,curl/8.5.0
10736.171,us,ip_ecd80b8d7519b79f,44.881,40.163,52,65535,soax,socks5,mx,curl/8.5.0
10739.557,us,ip_ecd80b8d7519b79f,45.595,40.482,51,65535,soax,socks5,mx,curl/8.5.0
10742.469,us,ip_ecd80b8d7519b79f,49.415,39.521,51,65535,soax,socks5,mx,curl/8.5.0
10744.953,us,ip_ecd80b8d7519b79f,44.906,40.408,52,65535,soax,socks5,mx,curl/8.5.0
10747.878,us,ip_ecd80b8d7519b79f,83.02,40.394,48,65535,soax,socks5,mx,curl/8.5.0
10750.366,us,ip_ecd80b8d7519b79f,53.222,120.977,52,65535,soax,socks5,mx,curl/8.5.0
10753.224,us,ip_ecd80b8d7519b79f,44.793,40.428,51,65535,soax,socks5,mx,curl/8.5.0
10756.551,us,ip_ecd80b8d7519b79f,51.191,40.437,47,65535,soax,socks5,mx,curl/8.5.0
10759.496,us,ip_ecd80b8d7519b79f,44.606,39.786,51,65535,soax,socks5,mx,curl/8.5.0
10762.370,us,ip_ecd80b8d7519b79f,48.479,40.471,52,65535,soax,socks5,mx,curl/8.5.0
10765.519,us,ip_ecd80b8d7519b79f,80.814,40.34,52,65535,soax,socks5,mx,curl/8.5.0
10768.724,us,ip_ecd80b8d7519b79f,53.141,40.424,52,65535,soax,socks5,mx,curl/8.5.0
10773.528,us,ip_ecd80b8d7519b79f,56.7,43.461,52,65535,soax,socks5,mx,curl/8.5.0
10780.696,us,ip_eab3dfe2498349fa,306.238,91.302,56,65535,soax,socks5,mx,curl/8.5.0
10809.164,us,ip_eab3dfe2498349fa,108.401,99.524,56,65535,soax,socks5,br,curl/8.5.0
10819.716,us,ip_eab3dfe2498349fa,102.053,95.897,56,65535,soax,socks5,br,curl/8.5.0
10959.797,us,ip_eab3dfe2498349fa,105.132,191.625,56,65535,soax,socks5,br,curl/8.5.0
10983.758,us,ip_eab3dfe2498349fa,105.155,86.775,56,65535,soax,socks5,gb,curl/8.5.0
10986.931,us,ip_eab3dfe2498349fa,205.814,86.775,56,65535,soax,socks5,gb,curl/8.5.0
10993.715,us,ip_eab3dfe2498349fa,160.029,86.76,56,65535,soax,socks5,gb,curl/8.5.0
10996.802,us,ip_eab3dfe2498349fa,128.085,86.789,56,65535,soax,socks5,gb,curl/8.5.0
11000.193,us,ip_eab3dfe2498349fa,141.751,86.802,56,65535,soax,socks5,gb,curl/8.5.0
11003.220,us,ip_eab3dfe2498349fa,105.295,95.92,56,65535,soax,socks5,gb,curl/8.5.0
11010.282,us,ip_eab3dfe2498349fa,311.494,86.927,56,65535,soax,socks5,gb,curl/8.5.0
11028.476,us,ip_eab3dfe2498349fa,91.563,86.66,56,65535,soax,socks5,gb,curl/8.5.0
11035.242,us,ip_eab3dfe2498349fa,91.654,86.791,56,65535,soax,socks5,gb,curl/8.5.0
11041.857,us,ip_eab3dfe2498349fa,91.516,86.774,56,65535,soax,socks5,gb,curl/8.5.0
11051.895,us,ip_eab3dfe2498349fa,91.532,86.675,56,65535,soax,socks5,gb,curl/8.5.0
11055.257,us,ip_eab3dfe2498349fa,132.519,86.824,56,65535,soax,socks5,gb,curl/8.5.0
11058.182,us,ip_eab3dfe2498349fa,132.498,86.835,56,65535,soax,socks5,gb,curl/8.5.0
11061.081,us,ip_eab3dfe2498349fa,100.522,86.785,56,65535,soax,socks5,gb,curl/8.5.0
11064.283,us,ip_eab3dfe2498349fa,96.024,86.704,56,65535,soax,socks5,gb,curl/8.5.0
11067.572,us,ip_eab3dfe2498349fa,91.542,86.649,56,65535,soax,socks5,gb,curl/8.5.0
11071.222,us,ip_eab3dfe2498349fa,91.534,91.311,56,65535,soax,socks5,gb,curl/8.5.0
11075.015,us,ip_ee12a09cc6e67d9b,102.242,92.348,46,65535,soax,socks5,gb,curl/8.5.0
11077.929,us,ip_ee12a09cc6e67d9b,102.282,87.096,45,65535,soax,socks5,gb,curl/8.5.0
11080.811,us,ip_ee12a09cc6e67d9b,101.777,92.213,46,65535,soax,socks5,gb,curl/8.5.0
11083.747,us,ip_ee12a09cc6e67d9b,102.378,87.204,45,65535,soax,socks5,gb,curl/8.5.0
11087.215,us,ip_ee12a09cc6e67d9b,104.062,91.845,46,65535,soax,socks5,gb,curl/8.5.0
11094.259,us,ip_ee12a09cc6e67d9b,102.113,92.359,42,65535,soax,socks5,gb,curl/8.5.0
11097.831,us,ip_ee12a09cc6e67d9b,105.438,85.733,45,65535,soax,socks5,gb,curl/8.5.0
11101.391,us,ip_ee12a09cc6e67d9b,104.597,85.869,45,65535,soax,socks5,gb,curl/8.5.0
11104.252,us,ip_ee12a09cc6e67d9b,103.75,92.204,46,65535,soax,socks5,gb,curl/8.5.0
11107.162,us,ip_ee12a09cc6e67d9b,103.756,85.872,45,65535,soax,socks5,gb,curl/8.5.0
11110.253,us,ip_ee12a09cc6e67d9b,102.209,86.114,45,65535,soax,socks5,gb,curl/8.5.0
11113.439,us,ip_ee12a09cc6e67d9b,102.244,93.396,46,65535,soax,socks5,gb,curl/8.5.0
11116.417,us,ip_ee12a09cc6e67d9b,104.257,87.47,45,65535,soax,socks5,gb,curl/8.5.0
11119.782,us,ip_ee12a09cc6e67d9b,103.624,85.854,45,65535,soax,socks5,gb,curl/8.5.0
11122.731,us,ip_ee12a09cc6e67d9b,111.562,92.334,46,65535,soax,socks5,gb,curl/8.5.0
11125.874,us,ip_ee12a09cc6e67d9b,104.151,91.846,46,65535,soax,socks5,gb,curl/8.5.0
11129.443,us,ip_ee12a09cc6e67d9b,102.165,91.905,46,65535,soax,socks5,gb,curl/8.5.0
11132.325,us,ip_ee12a09cc6e67d9b,105.114,85.728,45,65535,soax,socks5,gb,curl/8.5.0
11135.729,us,ip_ee12a09cc6e67d9b,114.397,87.941,45,65535,soax,socks5,gb,curl/8.5.0
11139.124,us,ip_ee12a09cc6e67d9b,103.395,85.998,45,65535,soax,socks5,gb,curl/8.5.0
11146.337,us,ip_ee12a09cc6e67d9b,103.75,86.958,45,65535,soax,socks5,de,curl/8.5.0
11149.500,us,ip_ee12a09cc6e67d9b,107.269,167.794,46,65535,soax,socks5,de,curl/8.5.0
11152.933,us,ip_ee12a09cc6e67d9b,103.267,87.721,45,65535,soax,socks5,de,curl/8.5.0
11156.494,us,ip_ee12a09cc6e67d9b,161.989,85.819,45,65535,soax,socks5,de,curl/8.5.0
11159.895,us,ip_ee12a09cc6e67d9b,103.173,85.847,45,65535,soax,socks5,de,curl/8.5.0
11163.730,us,ip_ee12a09cc6e67d9b,103.072,160.622,46,65535,soax,socks5,de,curl/8.5.0
11167.429,us,ip_ee12a09cc6e67d9b,105.133,92.09,46,65535,soax,socks5,de,curl/8.5.0
11170.440,us,ip_ee12a09cc6e67d9b,102.258,92.274,46,65535,soax,socks5,de,curl/8.5.0
11173.894,us,ip_ee12a09cc6e67d9b,103.599,92.362,46,65535,soax,socks5,de,curl/8.5.0
11177.432,us,ip_ee12a09cc6e67d9b,98.436,135.731,46,65535,soax,socks5,de,curl/8.5.0
11181.012,us,ip_ee12a09cc6e67d9b,103.511,87.823,45,65535,soax,socks5,de,curl/8.5.0
11184.472,us,ip_ee12a09cc6e67d9b,103.311,93.74,46,65535,soax,socks5,de,curl/8.5.0
11187.637,us,ip_ee12a09cc6e67d9b,106.66,151.855,46,65535,soax,socks5,de,curl/8.5.0
11191.323,us,ip_ee12a09cc6e67d9b,105.595,135.567,46,65535,soax,socks5,de,curl/8.5.0
11194.928,us,ip_ee12a09cc6e67d9b,105.144,85.846,45,65535,soax,socks5,de,curl/8.5.0
11198.252,us,ip_ee12a09cc6e67d9b,103.378,85.984,45,65535,soax,socks5,de,curl/8.5.0
11201.676,us,ip_ee12a09cc6e67d9b,103.618,92.386,46,65535,soax,socks5,de,curl/8.5.0
11204.708,us,ip_ee12a09cc6e67d9b,187.749,91.683,42,65535,soax,socks5,de,curl/8.5.0
11208.228,us,ip_ee12a09cc6e67d9b,106.647,85.917,45,65535,soax,socks5,de,curl/8.5.0
11211.325,us,ip_ee12a09cc6e67d9b,106.971,85.879,45,65535,soax,socks5,de,curl/8.5.0
11214.868,us,ip_ee12a09cc6e67d9b,104.596,91.277,46,65535,soax,socks5,de,curl/8.5.0
11218.578,us,ip_ee12a09cc6e67d9b,102.355,85.803,45,65535,soax,socks5,de,curl/8.5.0
11221.774,us,ip_ee12a09cc6e67d9b,102.118,92.38,46,65535,soax,socks5,de,curl/8.5.0
11228.650,us,ip_ee12a09cc6e67d9b,105.513,92.476,46,65535,soax,socks5,de,curl/8.5.0
11231.754,us,ip_ee12a09cc6e67d9b,106.402,86.455,45,65535,soax,socks5,de,curl/8.5.0
11235.016,us,ip_ee12a09cc6e67d9b,102.152,92.312,46,65535,soax,socks5,de,curl/8.5.0
11238.138,us,ip_ee12a09cc6e67d9b,103.651,92.358,46,65535,soax,socks5,de,curl/8.5.0
11240.910,us,ip_ee12a09cc6e67d9b,103.136,88.037,45,65535,soax,socks5,de,curl/8.5.0
11244.318,us,ip_ee12a09cc6e67d9b,103.768,92.082,46,65535,soax,socks5,de,curl/8.5.0
11247.106,us,ip_ee12a09cc6e67d9b,101.975,91.725,46,65535,soax,socks5,de,curl/8.5.0
11250.638,us,ip_ee12a09cc6e67d9b,104.858,86.211,45,65535,soax,socks5,de,curl/8.5.0
11253.719,us,ip_ee12a09cc6e67d9b,104.011,92.258,46,65535,soax,socks5,de,curl/8.5.0
11257.386,us,ip_ee12a09cc6e67d9b,103.022,92.523,42,65535,soax,socks5,de,curl/8.5.0
11260.251,us,ip_ee12a09cc6e67d9b,105.633,85.871,45,65535,soax,socks5,de,curl/8.5.0
11263.964,us,ip_ee12a09cc6e67d9b,102.023,87.567,45,65535,soax,socks5,de,curl/8.5.0
11267.090,us,ip_ee12a09cc6e67d9b,137.868,92.535,46,65535,soax,socks5,de,curl/8.5.0
11270.568,us,ip_ee12a09cc6e67d9b,104.775,86.317,45,65535,soax,socks5,de,curl/8.5.0
11274.349,us,ip_ee12a09cc6e67d9b,122.013,92.187,46,65535,soax,socks5,de,curl/8.5.0
11277.471,us,ip_ee12a09cc6e67d9b,102.539,86.947,45,65535,soax,socks5,de,curl/8.5.0
11280.683,us,ip_ee12a09cc6e67d9b,103.794,91.948,46,65535,soax,socks5,de,curl/8.5.0
11283.861,us,ip_ee12a09cc6e67d9b,102.668,93.462,46,65535,soax,socks5,de,curl/8.5.0
11286.985,us,ip_ee12a09cc6e67d9b,143.27,92.332,46,65535,soax,socks5,de,curl/8.5.0
11290.015,us,ip_ee12a09cc6e67d9b,104.008,85.842,45,65535,soax,socks5,de,curl/8.5.0
11293.363,us,ip_ee12a09cc6e67d9b,103.75,86.823,45,65535,soax,socks5,de,curl/8.5.0
11296.983,us,ip_ee12a09cc6e67d9b,103.379,92.519,46,65535,soax,socks5,de,curl/8.5.0
11299.996,us,ip_ee12a09cc6e67d9b,103.771,86.224,45,65535,soax,socks5,de,curl/8.5.0
11302.976,us,ip_ee12a09cc6e67d9b,102.472,93.373,46,65535,soax,socks5,de,curl/8.5.0
11306.497,us,ip_ee12a09cc6e67d9b,103.846,85.998,45,65535,soax,socks5,de,curl/8.5.0
11309.404,us,ip_ee12a09cc6e67d9b,109.159,92.472,46,65535,soax,socks5,de,curl/8.5.0
11312.624,us,ip_ee12a09cc6e67d9b,103.378,86.122,45,65535,soax,socks5,fr,curl/8.5.0
11316.025,us,ip_ee12a09cc6e67d9b,101.987,92.13,42,65535,soax,socks5,fr,curl/8.5.0
11319.189,us,ip_ee12a09cc6e67d9b,102.392,87.457,45,65535,soax,socks5,fr,curl/8.5.0
11322.275,us,ip_ee12a09cc6e67d9b,103.754,86.518,45,65535,soax,socks5,fr,curl/8.5.0
11325.026,us,ip_ee12a09cc6e67d9b,106.126,92.211,46,65535,soax,socks5,fr,curl/8.5.0
11327.857,us,ip_ee12a09cc6e67d9b,103.716,86.087,45,65535,soax,socks5,fr,curl/8.5.0
11330.959,us,ip_ee12a09cc6e67d9b,102.044,93.902,46,65535,soax,socks5,fr,curl/8.5.0
11333.890,us,ip_ee12a09cc6e67d9b,105.476,87.139,45,65535,soax,socks5,fr,curl/8.5.0
11337.248,us,ip_ee12a09cc6e67d9b,105.27,92.219,46,65535,soax,socks5,fr,curl/8.5.0
11340.626,us,ip_ee12a09cc6e67d9b,105.488,85.854,45,65535,soax,socks5,fr,curl/8.5.0
11343.852,us,ip_ee12a09cc6e67d9b,129.643,85.849,45,65535,soax,socks5,fr,curl/8.5.0
11346.573,us,ip_ee12a09cc6e67d9b,103.744,87.076,45,65535,soax,socks5,fr,curl/8.5.0
11349.995,us,ip_ee12a09cc6e67d9b,102.268,87.27,45,65535,soax,socks5,fr,curl/8.5.0
11353.529,us,ip_ee12a09cc6e67d9b,105.934,85.879,41,65535,soax,socks5,fr,curl/8.5.0
11356.905,us,ip_ee12a09cc6e67d9b,102.16,92.116,46,65535,soax,socks5,fr,curl/8.5.0
11359.648,us,ip_ee12a09cc6e67d9b,102.186,85.947,45,65535,soax,socks5,fr,curl/8.5.0
11363.353,us,ip_ee12a09cc6e67d9b,103.684,87.713,45,65535,soax,socks5,fr,curl/8.5.0
11366.683,us,ip_ee12a09cc6e67d9b,105.372,85.826,45,65535,soax,socks5,fr,curl/8.5.0
11369.792,us,ip_ee12a09cc6e67d9b,102.047,93.404,46,65535,soax,socks5,fr,curl/8.5.0
11373.252,us,ip_ee12a09cc6e67d9b,101.994,92.364,46,65535,soax,socks5,fr,curl/8.5.0
11376.403,us,ip_ae6d7cd650286675,123.524,110.889,55,65535,soax,socks5,fr,curl/8.5.0
11380.194,us,ip_ae6d7cd650286675,125.316,114.161,55,65535,soax,socks5,fr,curl/8.5.0
11383.930,us,ip_ae6d7cd650286675,105.811,119.659,55,65535,soax,socks5,fr,curl/8.5.0
11386.763,us,ip_ae6d7cd650286675,105.265,111.708,55,65535,soax,socks5,fr,curl/8.5.0
11389.676,us,ip_ae6d7cd650286675,110.367,111.44,55,65535,soax,socks5,fr,curl/8.5.0
11393.431,us,ip_ae6d7cd650286675,106.104,115.445,55,65535,soax,socks5,fr,curl/8.5.0
11396.648,us,ip_ae6d7cd650286675,109.047,111.663,55,65535,soax,socks5,fr,curl/8.5.0
11400.026,us,ip_ae6d7cd650286675,107.803,112.672,55,65535,soax,socks5,fr,curl/8.5.0
11403.153,us,ip_ae6d7cd650286675,106.294,111.682,55,65535,soax,socks5,fr,curl/8.5.0
11406.405,us,ip_ae6d7cd650286675,106.315,111.422,55,65535,soax,socks5,fr,curl/8.5.0
11409.723,us,ip_ae6d7cd650286675,105.747,111.697,55,65535,soax,socks5,fr,curl/8.5.0
11412.947,us,ip_ae6d7cd650286675,117.026,111.98,55,65535,soax,socks5,fr,curl/8.5.0
11416.244,us,ip_ae6d7cd650286675,110.553,112.203,55,65535,soax,socks5,fr,curl/8.5.0
11419.419,us,ip_ae6d7cd650286675,109.784,116.3,55,65535,soax,socks5,fr,curl/8.5.0
11422.329,us,ip_ae6d7cd650286675,108.568,116.962,55,65535,soax,socks5,fr,curl/8.5.0
11425.586,us,ip_ae6d7cd650286675,105.275,114.205,55,65535,soax,socks5,fr,curl/8.5.0
11428.814,us,ip_ae6d7cd650286675,111.039,111.686,55,65535,soax,socks5,fr,curl/8.5.0
11432.008,us,ip_ae6d7cd650286675,111.801,111.39,55,65535,soax,socks5,fr,curl/8.5.0
11435.055,us,ip_ae6d7cd650286675,106.019,111.973,55,65535,soax,socks5,fr,curl/8.5.0
11438.217,us,ip_ae6d7cd650286675,162.302,111.221,55,65535,soax,socks5,fr,curl/8.5.0
11441.581,us,ip_ae6d7cd650286675,105.793,111.682,55,65535,soax,socks5,fr,curl/8.5.0
11445.134,us,ip_ae6d7cd650286675,104.797,115.656,55,65535,soax,socks5,fr,curl/8.5.0
11451.822,us,ip_ae6d7cd650286675,104.783,115.677,55,65535,soax,socks5,fr,curl/8.5.0
11455.022,us,ip_ae6d7cd650286675,105.791,111.444,55,65535,soax,socks5,fr,curl/8.5.0
11457.947,us,ip_ae6d7cd650286675,117.776,111.945,55,65535,soax,socks5,fr,curl/8.5.0
11464.885,us,ip_ae6d7cd650286675,111.042,112.128,55,65535,soax,socks5,fr,curl/8.5.0
11468.347,us,ip_ae6d7cd650286675,105.799,114.856,55,65535,soax,socks5,fr,curl/8.5.0
11471.681,us,ip_ae6d7cd650286675,110.025,116.958,55,65535,soax,socks5,fr,curl/8.5.0
11474.866,us,ip_ae6d7cd650286675,110.051,116.432,55,65535,soax,socks5,za,curl/8.5.0
11478.085,us,ip_ae6d7cd650286675,105.1,115.176,55,65535,soax,socks5,za,curl/8.5.0
11481.452,us,ip_ae6d7cd650286675,106.579,121.938,51,65535,soax,socks5,za,curl/8.5.0
11484.724,us,ip_ae6d7cd650286675,109.787,116.444,55,65535,soax,socks5,za,curl/8.5.0
11488.531,us,ip_ae6d7cd650286675,110.291,112.704,55,65535,soax,socks5,za,curl/8.5.0
11492.008,us,ip_ae6d7cd650286675,106.278,111.441,55,65535,soax,socks5,za,curl/8.5.0
11495.877,us,ip_ae6d7cd650286675,105.351,110.933,55,65535,soax,socks5,za,curl/8.5.0
11499.352,us,ip_ae6d7cd650286675,110.529,111.689,55,65535,soax,socks5,za,curl/8.5.0
11502.959,us,ip_ae6d7cd650286675,109.818,115.918,55,65535,soax,socks5,za,curl/8.5.0
11506.394,us,ip_ae6d7cd650286675,116.518,111.186,55,65535,soax,socks5,za,curl/8.5.0
11509.479,us,ip_ae6d7cd650286675,108.286,111.717,55,65535,soax,socks5,za,curl/8.5.0
11512.729,us,ip_ae6d7cd650286675,109.534,111.207,55,65535,soax,socks5,za,curl/8.5.0
11516.030,us,ip_ae6d7cd650286675,109.316,112.184,55,65535,soax,socks5,za,curl/8.5.0
11519.914,us,ip_ae6d7cd650286675,111.494,121.966,55,65535,soax,socks5,za,curl/8.5.0
11523.746,us,ip_ae6d7cd650286675,105.519,115.694,55,65535,soax,socks5,za,curl/8.5.0
11527.272,us,ip_ae6d7cd650286675,113.295,116.198,55,65535,soax,socks5,za,curl/8.5.0
11530.375,us,ip_ae6d7cd650286675,106.56,111.433,55,65535,soax,socks5,za,curl/8.5.0
11533.943,us,ip_ae6d7cd650286675,110.793,111.467,55,65535,soax,socks5,za,curl/8.5.0
11537.061,us,ip_ae6d7cd650286675,108.039,111.924,51,65535,soax,socks5,za,curl/8.5.0
11540.766,us,ip_ae6d7cd650286675,109.797,118.441,55,65535,soax,socks5,za,curl/8.5.0
11544.220,us,ip_ae6d7cd650286675,109.565,111.671,55,65535,soax,socks5,za,curl/8.5.0
11547.383,us,ip_ae6d7cd650286675,105.03,117.214,55,65535,soax,socks5,za,curl/8.5.0
11550.721,us,ip_ae6d7cd650286675,111.307,116.671,51,65535,soax,socks5,za,curl/8.5.0
11554.467,us,ip_ae6d7cd650286675,110.026,111.951,55,65535,soax,socks5,za,curl/8.5.0
11557.784,us,ip_ae6d7cd650286675,106.053,111.429,55,65535,soax,socks5,za,curl/8.5.0
11561.453,us,ip_ae6d7cd650286675,109.792,116.689,55,65535,soax,socks5,za,curl/8.5.0
11565.029,us,ip_ae6d7cd650286675,110.803,113.124,55,65535,soax,socks5,za,curl/8.5.0
11568.181,us,ip_ae6d7cd650286675,109.76,112.222,55,65535,soax,socks5,za,curl/8.5.0
11571.151,us,ip_ae6d7cd650286675,110.571,111.411,55,65535,soax,socks5,za,curl/8.5.0
11574.741,us,ip_ae6d7cd650286675,113.025,110.951,55,65535,soax,socks5,za,curl/8.5.0
11577.826,us,ip_ae6d7cd650286675,106.292,111.311,55,65535,soax,socks5,za,curl/8.5.0
11580.709,us,ip_ae6d7cd650286675,104.805,111.94,55,65535,soax,socks5,za,curl/8.5.0
11584.016,us,ip_ae6d7cd650286675,106.551,110.946,55,65535,soax,socks5,za,curl/8.5.0
11586.942,us,ip_ae6d7cd650286675,106.049,111.689,55,65535,soax,socks5,za,curl/8.5.0
11590.346,us,ip_ae6d7cd650286675,112.813,118.425,55,65535,soax,socks5,za,curl/8.5.0
11593.675,us,ip_ae6d7cd650286675,106.291,111.689,55,65535,soax,socks5,za,curl/8.5.0
11597.273,us,ip_ae6d7cd650286675,106.292,111.419,55,65535,soax,socks5,za,curl/8.5.0
11600.345,us,ip_ae6d7cd650286675,105.303,112.435,55,65535,soax,socks5,za,curl/8.5.0
11603.605,us,ip_ae6d7cd650286675,110.547,111.174,55,65535,soax,socks5,za,curl/8.5.0
11606.921,us,ip_ae6d7cd650286675,111.533,115.168,51,65535,soax,socks5,za,curl/8.5.0
11615.742,us,ip_ae6d7cd650286675,106.28,116.19,55,65535,soax,socks5,za,curl/8.5.0
11619.249,us,ip_ae6d7cd650286675,110.308,117.429,55,65535,soax,socks5,za,curl/8.5.0
11622.308,us,ip_ae6d7cd650286675,109.036,116.71,55,65535,soax,socks5,za,curl/8.5.0
11625.912,us,ip_ae6d7cd650286675,109.798,112.422,55,65535,soax,socks5,za,curl/8.5.0
11628.874,us,ip_ae6d7cd650286675,107.551,111.695,51,65535,soax,socks5,za,curl/8.5.0
11632.263,us,ip_ae6d7cd650286675,107.547,110.939,55,65535,soax,socks5,za,curl/8.5.0
11635.653,us,ip_ae6d7cd650286675,107.359,115.447,55,65535,soax,socks5,za,curl/8.5.0
11639.534,us,ip_ae6d7cd650286675,105.332,110.431,55,65535,soax,socks5,za,curl/8.5.0
11642.736,us,ip_ae6d7cd650286675,106.079,113.452,55,65535,soax,socks5,za,curl/8.5.0
11646.559,us,ip_ae6d7cd650286675,112.535,120.965,55,65535,soax,socks5,za,curl/8.5.0
